Student Roll Number, Course ID 
CS16B023,HS3021
CS16B025,CS6530
CS16B026,MS3510
CS16B027,CS3205
CS16B028,MS3510
CS16B029,CS6330
CS16B030,MS3540
CS16B031,MS3510
CS16B032,MS3510
CS16B033,MS3510
CS16B034,MS3510
CS16B035,MS3510
CS16B036,MS3510
CS16B039,MS3510
CS16B040,MS3540
CS16B041,CS6530
CS16B042,CS6350
CS16B043,MS3590
CS16B045,HS4002
CS16B046,MS3510
CS16B102,MS3540
CS16B103,MS3510
CS16B104,MS3510
CS16B105,MS3510
CS16B106,MS3590
CS16B107,HS3021
CS16B108,HS3021
CS16B110,MS3510
CS16B112,HS3021
ED15B001,ED5318
ED15B003,ID5030
ED15B003,MS3540
ED15B004,CH5440
ED15B004,CS2810
ED15B005,ED5260
ED15B005,ID4100
ED15B006,ID5030
ED15B007,CH5440
ED15B008,ID5030
ED15B009,ID5030
ED15B010,ED5260
ED15B010,ED5318
ED15B011,CH5230
ED15B012,ID5030
ED15B013,ID5030
ED15B013,CH5440
ED15B014,HS4030
ED15B015,ED5260
ED15B016,HS4030
ED15B017,ID5030
ED15B017,MS3540
ED15B018,CH5440
ED15B019,ID5030
ED15B020,ID5030
ED15B021,ID5030
ED15B021,ED5260
ED15B022,ID5030
ED15B023,CH5440
ED15B024,BT5240
ED15B025,ID5030
ED15B026,ID5030
ED15B027,ED5260
ED15B027,ME6324
ED15B028,ID5030
ED15B028,GN6001
ED15B029,ED5511
ED15B029,GN6001
ED15B030,ID5030
ED15B031,BT5240
ED15B033,ED5511
ED15B034,MS3540
ED15B035,ED5260
ED15B035,ME6324
ED15B036,ID5030
ED15B037,ID5030
ED15B039,ED5260
ED15B039,MS3540
ED15B040,PH5480
ED15B041,ID5030
ED15B042,CH5440
ED15B043,ID5030
ED15B043,CH5440
ED15B044,ED5260
ED15B047,ID5030
ED15B048,ED5260
ED15B048,ID4100
ED15B050,ED5260
ED15B050,ED5318
ED15B051,ID5030
ED15B051,ED5260
ED15B052,CS6350
ED15B052,GN6001
ED15B053,ED5260
ED15B053,AS5400
ED15B055,CS6350
ED16B001,EE3007
ED16B002,MA2031
ED16B003,MA2040
ED16B004,MA2040
ED16B005,MA2031
ED16B006,MA2040
ED16B007,MA2031
ED16B009,MA2040
ED16B010,MA2040
ED16B011,MA2031
ED16B016,MA2040
ED16B017,MA2040
ED16B018,MA2040
ED16B019,MA2031
ED16B022,MA2031
ED16B025,MA2040
ED16B026,MA2031
ED16B030,MA2031
ED16B031,MA2030
ED16B032,MA2031
ED16B033,MA2031
ED16B034,BT6310
ED16B039,MA2031
ED16B040,MA2031
ED16B043,CS6350
ED16B044,MA2040
ED16B048,MA2031
ED16B050,MA2031
ED16B052,MA2031
ED16B054,MA2040
ED16B056,MA2031
ED16B057,MA2031
ED16B058,MA2031
ED16B059,MA2031
EE15B001,EE3203
EE15B001,EE3007
EE15B001,EE5160
EE15B001,EE4371
EE15B002,EE3007
EE15B002,EE4131
EE15B002,EE5121
EE15B002,EE3203
EE15B003,EE4371
EE15B003,EE6418
EE15B003,EE3007
EE15B003,EE3402
EE15B004,EE4371
EE15B005,EE5141
EE15B005,EE3110
EE15B005,EE5121
EE15B005,EE3402
EE15B006,EE4131
EE15B006,EE5111
EE15B006,EE5121
EE15B006,EE3007
EE15B007,EE3007
EE15B007,EE4131
EE15B007,EE5111
EE15B007,EE3203
EE15B008,EE3110
EE15B008,EE5141
EE15B009,EE3203
EE15B009,EE3110
EE15B009,EE4131
EE15B009,EE6418
EE15B010,EE3110
EE15B010,EE3007
EE15B010,MA2020
EE15B010,EE4371
EE15B010,GN6001
EE15B011,EE3110
EE15B011,EE4131
EE15B011,EE5141
EE15B011,EE5121
EE15B011,EE5154
EE15B012,MA2040
EE15B012,EE4131
EE15B012,EE5320
EE15B012,EE6320
EE15B012,EE3402
EE15B014,CS2800
EE15B014,CS2810
EE15B014,EE5141
EE15B014,EE3203
EE15B015,EE4131
EE15B015,EE5121
EE15B015,EE3007
EE15B015,EE3110
EE15B016,EE5141
EE15B016,EE5121
EE15B016,EE3110
EE15B016,EE4371
EE15B017,EE4371
EE15B017,EE5121
EE15B017,EE5351
EE15B017,EE3402
EE15B017,EE3007
EE15B018,EE5154
EE15B018,EE3203
EE15B018,EE3007
EE15B018,EE4371
EE15B018,EE5160
EE15B019,EE3110
EE15B019,MA2020
EE15B019,CS7015
EE15B019,EE6418
EE15B019,HS3090
EE15B020,EE5320
EE15B020,EE3007
EE15B020,EE4371
EE15B020,EE3402
EE15B020,EE6418
EE15B021,EE4131
EE15B021,EE5121
EE15B021,EE3203
EE15B021,EE4371
EE15B022,EE3110
EE15B022,EE3203
EE15B024,CS6560
EE15B024,EE5141
EE15B024,EE6505
EE15B025,CS7015
EE15B025,CS6700
EE15B025,EE3110
EE15B026,CS2800
EE15B026,CS2810
EE15B026,EE4371
EE15B026,EE3110
EE15B026,CS6560
EE15B027,EE5141
EE15B027,EE4131
EE15B027,EE5121
EE15B027,EE5154
EE15B028,CS6560
EE15B028,EE6505
EE15B028,EE5141
EE15B029,EE3203
EE15B029,EE3110
EE15B029,HS4002
EE15B029,MA2020
EE15B030,EE5154
EE15B030,EE3007
EE15B030,EE3110
EE15B030,EE4371
EE15B030,EE5160
EE15B031,EE3203
EE15B031,EE5141
EE15B031,EE3110
EE15B031,EE5121
EE15B032,EE5141
EE15B032,EE5320
EE15B032,EE3203
EE15B032,EE6418
EE15B033,ID5030
EE15B033,EE4371
EE15B033,EE5121
EE15B033,EE3203
EE15B033,EE6418
EE15B034,EE4371
EE15B034,EE3110
EE15B034,MA2020
EE15B034,EE3203
EE15B035,ED5260
EE15B035,EE6419
EE15B035,EE3402
EE15B035,EE5320
EE15B035,ID4100
EE15B036,EE4371
EE15B036,EE5141
EE15B036,CS2810
EE15B036,EE3203
EE15B036,EE5121
EE15B037,EE5121
EE15B037,EE5351
EE15B037,EE3402
EE15B037,EE4371
EE15B037,EE3007
EE15B038,EE3203
EE15B038,EE5320
EE15B038,EE6419
EE15B038,EE6418
EE15B039,EE5141
EE15B039,EE5320
EE15B039,EE6320
EE15B039,EE4131
EE15B041,EE3203
EE15B041,EE3007
EE15B041,EE5160
EE15B041,EE4371
EE15B042,EE5141
EE15B042,EE5320
EE15B042,ID4100
EE15B042,EE5160
EE15B042,EE4371
EE15B043,EE3203
EE15B043,EE5141
EE15B043,EE5320
EE15B043,EE6418
EE15B044,EE4371
EE15B044,EE5320
EE15B044,ID4100
EE15B044,EE5141
EE15B045,EE4371
EE15B045,EE5141
EE15B045,EE5121
EE15B045,CS1200
EE15B045,CS2810
EE15B046,MA2040
EE15B046,EE4371
EE15B046,EE3007
EE15B046,EE3110
EE15B047,EE6321
EE15B047,EE5320
EE15B047,EE4131
EE15B047,EE3203
EE15B047,EE5141
EE15B048,EE5320
EE15B048,EE6320
EE15B048,EE3402
EE15B048,ID4100
EE15B049,EE3020
EE15B049,EE5121
EE15B049,EE5320
EE15B049,EE4371
EE15B049,EE3203
EE15B050,EE5121
EE15B050,EE3110
EE15B050,EE3203
EE15B050,EE5141
EE15B051,EE5121
EE15B051,EE3110
EE15B051,EE5141
EE15B051,EE5154
EE15B052,CS6700
EE15B052,EE3110
EE15B052,CS6170
EE15B052,EE5121
EE15B053,EE4131
EE15B053,EE3110
EE15B053,EE5121
EE15B053,EE5141
EE15B054,EE5121
EE15B054,EE5320
EE15B054,EE3402
EE15B054,EE5141
EE15B055,EE6418
EE15B055,EE3110
EE15B055,EE5121
EE15B055,EE5154
EE15B056,EE3007
EE15B056,EE6143
EE15B056,ED5260
EE15B056,EE5121
EE15B056,EE4371
EE15B057,EE5320
EE15B057,EE6320
EE15B057,EE5141
EE15B057,EE5340
EE15B058,CS7015
EE15B058,CS6790
EE15B058,EE5175
EE15B058,EE3110
EE15B059,EE3110
EE15B060,EE5320
EE15B060,EE3203
EE15B060,EE4371
EE15B060,EE5121
EE15B062,EE6320
EE15B062,ID4100
EE15B062,EE3402
EE15B062,EE5141
EE15B063,EE3110
EE15B064,EE5320
EE15B064,EE6418
EE15B064,EE5141
EE15B064,EE4371
EE15B065,CS1200
EE15B065,CS2200
EE15B065,CS3205
EE15B065,EE3110
EE15B065,EE6418
EE15B066,EE3007
EE15B066,EE5154
EE15B066,EE3402
EE15B066,EE5160
EE15B066,EE4371
EE15B067,EE6418
EE15B067,EE5141
EE15B067,EE5320
EE15B067,EE4371
EE15B068,ID4100
EE15B068,EE5141
EE15B068,EE5320
EE15B068,EE4371
EE15B068,EE6418
EE15B069,EE5351
EE15B069,MS3510+
EE15B069,EE3007
EE15B069,EE5121
EE15B070,EE5320
EE15B070,EE4131
EE15B070,CS6560
EE15B070,ID4100
EE15B071,EE3110
EE15B071,EE3203
EE15B072,EE5320
EE15B072,EE5141
EE15B072,EE6320
EE15B073,MA2040
EE15B073,EE4131
EE15B073,EE6320
EE15B073,EE5320
EE15B073,EE3203
EE15B074,EE5121
EE15B074,EE5141
EE15B074,EE3110
EE15B074,EE4131
EE15B075,EE3110
EE15B076,EE3110
EE15B076,EE5141
EE15B076,EE5121
EE15B077,EE5351
EE15B077,EE4371
EE15B077,EE3007
EE15B077,EE3402
EE15B078,EE5141
EE15B078,EE5351
EE15B078,EE5121
EE15B079,EE3110
EE15B079,EE4371
EE15B079,EE5121
EE15B080,EE6430
EE15B080,EE5320
EE15B080,EE4371
EE15B081,EE6418
EE15B081,EE4371
EE15B081,EE3203
EE15B081,EE5141
EE15B082,CS6700
EE15B082,EE5141
EE15B082,EE5121
EE15B082,EE3110
EE15B083,EE5121
EE15B083,EE5141
EE15B083,EE4131
EE15B083,EE6506
EE15B083,EE3110
EE15B084,MA2020
EE15B084,EE3007
EE15B084,EE3110
EE15B085,CS1200
EE15B085,EE5141
EE15B085,EE5121
EE15B085,EE4131
EE15B086,CS6700
EE15B086,EE6418
EE15B086,EE5121
EE15B086,EE5351
EE15B086,MS3530
EE15B087,EE5351
EE15B087,MS3510+
EE15B087,EE5141
EE15B087,EE6418
EE15B088,CS6700
EE15B088,CS7015
EE15B088,EE6418
EE15B088,EE5121
EE15B089,MA2031
EE15B089,EE5320
EE15B089,EE3203
EE15B089,EE5121
EE15B090,EE5320
EE15B090,EE5121
EE15B090,EE4371
EE15B092,CS6700
EE15B092,EE5121
EE15B092,EE5351
EE15B092,EE6418
EE15B093,EE3402
EE15B093,EE5141
EE15B093,EE5175
EE15B094,CS6330
EE15B094,CS6560
EE15B094,CS2810
EE15B095,EE3110
EE15B095,EE3203
EE15B095,CS1200
EE15B095,EE4371
EE15B096,EE5141
EE15B096,EE5320
EE15B096,EE5121
EE15B097,EE5121
EE15B097,CS6560
EE15B097,MS3510+
EE15B097,EE5141
EE15B098,EE3203
EE15B098,EE5121
EE15B098,EE5320
EE15B098,EE6321
EE15B099,EE5154
EE15B099,EE5121
EE15B099,EE3110
EE15B099,EE5141
EE15B100,EE3110
EE15B100,EE5121
EE15B100,EE4371
EE15B100,MA2030
EE15B101,EE3110
EE15B101,EE5121
EE15B101,EE3007
EE15B101,EE4371
EE15B102,MA2031
EE15B102,EE5141
EE15B102,EE3110
EE15B102,EE4371
EE15B102,EE6418
EE15B103,EE3110
EE15B103,MA2030
EE15B103,EE5141
EE15B103,EE5121
EE15B104,EE3402
EE15B104,EE3110
EE15B104,EE3203
EE15B105,CS6700
EE15B105,EE5121
EE15B105,EE3110
EE15B105,CS6170
EE15B106,MA2030
EE15B106,EE5121
EE15B106,HS4571
EE15B106,EE6505
EE15B107,ID5030
EE15B107,EE4371
EE15B107,EE5351
EE15B107,ID4100
EE15B107,EE5121
EE15B108,CS6700
EE15B108,ID4100
EE15B108,EE3110
EE15B108,CS6350
EE15B108,EE6418
EE15B109,CS6700
EE15B109,EE3110
EE15B109,EE3203
EE15B109,EE6418
EE15B110,EE3203
EE15B110,EE5254
EE15B110,EE4371
EE15B111,EE3110
EE15B111,EE3007
EE15B111,MA2020
EE15B112,EE3110
EE15B112,EE5121
EE15B112,EE3007
EE15B112,EE5160
EE15B113,EE5320
EE15B113,EE5141
EE15B113,EE6320
EE15B113,ID4100
EE15B113,EE3402
EE15B114,EE5160
EE15B114,EE6418
EE15B114,EE5141
EE15B114,EE5121
EE15B114,EE4371
EE15B115,MA2031
EE15B115,EE5121
EE15B115,EE3110
EE15B116,EE4371
EE15B116,MA2040
EE15B116,EE5141
EE15B116,EE5320
EE15B116,EE6418
EE15B117,CS7015
EE15B117,CS6700
EE15B117,EE3110
EE15B117,ID4100
EE15B118,MA2020
EE15B119,ID5030
EE15B119,EE3203
EE15B119,EE3110
EE15B119,EE5121
EE15B120,CS6700
EE15B120,EE5121
EE15B120,EE5141
EE15B122,EE4131
EE15B122,EE5121
EE15B122,EE3110
EE15B122,EE3007
EE15B123,EE5121
EE15B123,EE5141
EE15B123,EE4131
EE15B123,CS1200
EE15B124,EE3203
EE15B124,EE5121
EE15B124,EE5320
EE15B124,HS3090
EE15B125,CS7015
EE15B125,EE3110
EE15B125,EE3203
EE15B125,EE5112
EE15B126,HS3023
EE15B126,EE5320
EE15B126,EE6320
EE15B126,EE3402
EE15B127,ID4100
EE15B127,EE5121
EE15B127,EE5141
EE15B127,EE5111
EE15B128,EE6418
EE15B128,MS3510
EE15B128,HS3090
EE15B128,EE3203
EE15B129,EE5154
EE15B129,ID4100
EE15B129,EE4131
EE15B129,EE6418
EE15B129,EE5141
EE15B130,CS6700
EE15B130,EE5121
EE15B130,EE3110
EE15B130,HS2370
EE15B131,ID4100
EE15B131,EE5121
EE15B131,EE5141
EE15B131,MS3510+
EE15B132,EE4131
EE15B132,EE5320
EE15B132,EE5141
EE15B132,EE6418
EE15B133,EE4131
EE15B133,EE5320
EE15B133,ID4100
EE15B133,EE5141
EE15B134,EE5141
EE15B134,EE5320
EE15B134,EE6320
EE15B134,ID4100
EE15B134,EE4131
EP15B001,PH5720
EP15B001,EP3100
EP15B002,MA2040
EP15B002,EE5175
EP15B002,HS3280
EP15B003,EP3100
EP15B003,PH5720
EP15B004,EP3100
EP15B005,PH5870
EP15B005,PH5810
EP15B005,EE5175
EP15B006,CS6464
EP15B007,PH5620
EP15B007,EP3100
EP15B008,EP3100
EP15B008,EE2703
EP15B009,PH5620
EP15B009,EP3100
EP15B010,EP3100
EP15B010,PH5620
EP15B011,MA2030
EP15B012,CS6530
EP15B012,EE5154
EP15B013,BT2082
EP15B013,EP3100
EP15B013,HS2370
EP15B014,EE3203
EP15B014,EE6403
EP15B015,ID5030
EP15B015,EE6418
EP15B016,EE2703
EP15B017,EE5141
EP15B017,MA2030
EP15B018,EP3100
EP15B018,PH5870
EP15B019,MA2020
EP15B019,HS3090
EP15B019,PH5870
EP15B020,PH5620
EP15B020,PH5720
EP15B021,EE5340
EP15B023,MA2040
EP15B023,PH5620
EP15B024,EP3100
EP15B024,PH5870
EP15B026,EE6320
EP15B027,CS6868
EP15B027,CS6370
EP15B028,HS4450
EP15B028,EP3100
EP15B030,EP3100
EP15B031,ID5030
EP15B031,MA2020
EP15B031,PH5720
EP16B002,MA2040
EP16B012,ID4100
ME15B001,ME5134
ME15B001,ME4323
ME15B001,AS5850
ME15B002,ID5030
ME15B002,ED5260
ME15B002,ME6125
ME15B003,AS3050
ME15B003,ME6125
ME15B003,ME5127
ME15B004,ME6006
ME15B004,AS5850
ME15B004,ME4323
ME15B005,ME6006
ME15B005,CH5013
ME15B006,ME4323
ME15B007,MS3590
ME15B009,ME5127
ME15B009,ME6125
ME15B009,ME6006
ME15B010,ME4323
ME15B010,MS3530
ME15B010,ME6125
ME15B011,ME6006
ME15B011,CH5013
ME15B014,CE5610
ME15B014,OE5450
ME15B014,BT5330
ME15B015,ME5134
ME15B015,ME5127
ME15B015,ME4323
ME15B016,BT5330
ME15B016,ME4323
ME15B017,ME4323
ME15B017,ME5127
ME15B018,MS3510
ME15B018,ME5127
ME15B018,ME5134
ME15B019,ME4323
ME15B019,ME5127
ME15B019,AS5540
ME15B020,ID5030
ME15B020,MS3510+
ME15B021,ID5030
ME15B021,ME5134
ME15B021,ME6125
ME15B022,ID5030
ME15B022,MS3510+
ME15B022,ME6006
ME15B024,ME4323
ME15B024,ME5127
ME15B025,ME6006
ME15B025,ME5127
ME15B025,ME5134
ME15B026,MS3510+
ME15B026,ME6125
ME15B026,HS3090
ME15B027,ID5030
ME15B027,ME6006
ME15B029,ME4323
ME15B029,CS6700
ME15B030,ME4323
ME15B030,ME5134
ME15B031,ME6006
ME15B031,ME5127
ME15B031,MS3510+
ME15B031,ME3500
ME15B033,ID5030
ME15B034,ME5127
ME15B034,ME6006
ME15B034,ME4323
ME15B034,ME5134
ME15B035,ME6125
ME15B035,MS3510+
ME15B036,ME6006
ME15B036,MM5180
ME15B037,ID5030
ME15B037,ME4323
ME15B037,ME5134
ME15B037,AS5540
ME15B038,ME6006
ME15B038,ME5127
ME15B038,MS3510+
ME15B039,MS3540
ME15B039,CE5390
ME15B041,ME6006
ME15B041,ME6125
ME15B041,MS3530
ME15B041,AS6060
ME15B043,ME6125
ME15B043,ED4040
ME15B044,ID4100
ME15B044,ME4203
ME15B045,ME6006
ME15B045,ME6125
ME15B046,ME5127
ME15B046,AS3050
ME15B046,ME6006
ME15B047,MS3530
ME15B047,ME6125
ME15B047,MS3590
ME15B047,ME6006
ME15B049,ME5127
ME15B049,CS2800
ME15B049,ME6324
ME15B050,HS3028
ME15B050,ME6006
ME15B050,AS2030
ME15B051,MS3540
ME15B051,ME5134
ME15B051,ME6006
ME15B051,HS3090
ME15B052,MS3510
ME15B052,ME5134
ME15B053,ME6006
ME15B053,ME5134
ME15B053,ME5127
ME15B054,ME6006
ME15B054,ME5127
ME15B055,ID5030
ME15B055,CE5730
ME15B055,AS5540
ME15B055,ME3302
ME15B055,BT1010
ME15B055,ME3482
ME15B056,MS3510
ME15B057,ME5134
ME15B057,ME5127
ME15B057,ME4203
ME15B057,AS5540
ME15B058,ID5030
ME15B058,AS5850
ME15B058,ME6006
ME15B058,ME5134
ME15B059,HS3028
ME15B059,ME5134
ME15B059,ME6006
ME15B060,CS2800
ME15B061,ME6006
ME15B061,ME5134
ME15B062,ME4323
ME15B063,ME4323
ME15B064,MS3590
ME15B064,ME5134
ME15B064,MS3540
ME15B065,BT3041
ME15B065,ME4323
ME15B066,ME4323
ME15B066,ME5127
ME15B067,ME5134
ME15B067,MS3510+
ME15B069,ME5134
ME15B069,AS5850
ME15B069,AS5540
ME15B070,ID5030
ME15B070,CS2800
ME15B070,ME6006
ME15B071,ME4323
ME15B071,AS5710
ME15B071,ME6168
ME15B072,ME6125
ME15B072,CE5290
ME15B074,ID5030
ME15B074,ME5134
ME15B074,ME4203
ME15B076,ID5030
ME15B077,ME5134
ME15B077,MS3510+
ME15B079,ID4100
ME15B079,ME4203
ME15B080,MS3510
ME15B080,ME5134
ME15B080,ID4100
ME15B081,ID5030
ME15B081,ME5134
ME15B081,ID4100
ME15B082,ID5030
ME15B082,ME5134
ME15B083,ME5134
ME15B083,ID4100
ME15B084,ME6006
ME15B084,ME6125
ME15B084,ME5127
ME15B084,ID4100
ME15B086,ID5030
ME15B086,ME5134
ME15B086,ME6168
ME15B087,CS7015
ME15B087,CS6700
ME15B087,ME5127
ME15B088,ID5030
ME15B088,ME4323
ME15B089,ME4323
ME15B089,BT3041
ME15B089,EE5175
ME15B090,ME4323
ME15B090,HS2370
ME15B091,ID5030
ME15B091,ME4323
ME15B092,EP2102
ME15B092,ME6125
ME15B093,ME4323
ME15B093,ME6125
ME15B094,BT3041
ME15B095,ME4323
ME15B095,ME6006
ME15B095,ME6324
ME15B096,HS2370
ME15B096,ME6324
ME15B096,ME6125
ME15B098,EP2102
ME15B098,ME6125
ME15B099,ME4203
ME15B099,ME6006
ME15B099,ME6125
ME15B100,ME4323
ME15B101,ME5127
ME15B101,ME6125
ME15B101,ME5134
ME15B101,ME4323
ME15B102,AS2030
ME15B102,EE5175
ME15B104,ID5030
ME15B104,ME5134
ME15B104,ME4323
ME15B105,MS3510
ME15B105,BT5330
ME15B106,ME4323
ME15B106,ME5127
ME15B106,ME5134
ME15B107,ID5030
ME15B107,ME4323
ME15B108,ME5134
ME15B108,ME4323
ME15B109,HS3280
ME15B109,ME4323
ME15B110,ME6006
ME15B111,ME4323
ME15B112,ME5134
ME15B112,MS3530
ME15B112,ME4323
ME15B112,ME6168
ME15B113,ID5030
ME15B113,ID3100
ME15B114,ID3100
ME15B115,ME5134
ME15B115,ME6006
ME15B116,AS2080
ME15B116,AS3050
ME15B118,ME6125
ME15B118,PH3520
ME15B118,MS3540
ME15B118,AS5540
ME15B119,ME6125
ME15B120,MS3510
ME15B120,ME6125
ME15B120,AS3271
ME15B122,MS3510+
ME15B122,CH5440
ME15B122,MM2060
ME15B123,ME6006
ME15B123,CH5440
ME15B123,MS3510+
ME15B124,MS3510
ME15B124,AS5540
ME15B124,ME5134
ME15B125,ME4203
ME15B125,ME6125
ME15B125,EE5343
ME15B125,EE5341
ME15B126,ID5030
ME15B126,ME6006
ME15B126,ME5134
ME15B127,CH5200
ME15B127,ME3250
ME15B127,ME5134
ME15B128,HS2370
ME15B128,ME4323
ME15B129,CS7015
ME15B130,ME5134
ME15B130,CS2800
ME15B132,CS6700
ME15B132,ID4100
ME15B133,ID4100
ME15B133,EE6415
ME15B133,ME6324
ME15B134,MS3530
ME15B134,ME6006
ME15B136,ME4323
ME15B136,ME5134
ME15B136,AS5540
ME15B136,EE5343
ME15B137,ID5030
ME15B137,MS3590
ME15B137,ME6324
ME15B139,ID5030
ME15B140,ME6125
ME15B141,ID5030
ME15B141,ME5134
ME15B143,ID5030
ME15B143,ID3100
ME15B144,ME6125
ME15B144,MS3530
ME15B145,ME6006
ME15B145,MS3530
ME15B146,ME6125
ME15B147,ME6125
ME15B147,MS3510+
ME15B148,ME6324
ME15B148,MS3540
ME15B148,ME5127
ME15B149,CS6700
ME15B149,CH5440
ME15B149,MS3530
ME15B150,CS6700
ME15B150,ME6006
ME15B151,AS5400
ME15B151,ME6006
ME15B151,ID4100
ME15B152,ME5127
ME15B152,ME4203
ME15B152,CH5440
ME15B152,ME6125
ME15B153,ME4323
ME15B153,CS6700
ME15B155,ME5134
ME15B156,EE5351
ME15B156,MS3530
ME15B156,MS3590
ME15B157,ID5030
ME15B157,ME4323
ME15B157,ME6006
ME15B157,CH5440
ME15B159,ME6125
ME15B159,EE3203
ME15B159,AS5710
ME15B160,MS3510
ME15B160,ME6006
ME15B160,ME6125
ME15B160,HS3090
ME15B161,ID5030
ME15B161,MS3540
ME15B161,CE5390
ME15B161,CE5290
ME15B162,ID4100
ME15B163,ME6125
ME15B163,MS3510+
ME15B163,ME6006
ME15B164,ID5030
ME15B164,MS3540
ME15B164,CE5390
ME15B164,CE5290
ME15B165,ME4323
ME15B165,MS3530
ME15B165,ME6006
ME15B165,ME6125
ME15B166,MS3530
ME15B166,MS3540
ME15B166,CE5390
ME15B166,CE5290
ME15B167,ID5030
ME15B167,MS3540
ME15B167,CS6700
ME15B167,CE5290
ME16B001,MA2030
ME16B002,MA2040
ME16B004,MA2031
ME16B005,MA2030
ME16B006,MA2031
ME16B007,MA2031
ME16B008,MA2031
ME16B009,MA2031
ME16B010,MA2031
ME16B011,MA2030
ME16B012,MA2040
ME16B013,MA2030
ME16B014,MA2030
ME16B015,MA2031
ME16B016,MA2031
ME16B017,MA2030
ME16B018,MA2030
ME16B019,MA2040
ME16B020,MA2030
ME16B022,MA2040
ME16B022,HS3023
ME16B023,MA2040
ME16B024,MA2040
ME16B024,CS6350
ME16B026,MA2031
ME16B028,MA2040
ME16B030,MA2040
ME16B031,MA2031
ME16B032,MA2031
ME16B033,HS3023
ME16B033,HS3021
ME16B034,MA2040
ME16B035,MA2031
ME16B036,MA2031
ME16B038,MA2030
ME16B039,MA2030
ME16B040,HS3021
ME16B040,HS3023
ME16B041,MA2040
ME16B042,MA2040
ME16B043,MA2040
ME16B044,MA2040
ME16B045,MA2040
ME16B046,MA2030
ME16B047,MA2030
ME16B048,HS3023
ME16B048,MA2040
ME16B049,MA2031
ME16B050,MA2040
ME16B051,MA2030
ME16B051,HS3023
ME16B052,MA2040
ME16B053,MA2030
ME16B054,MA2040
ME16B055,MA2031
ME16B056,MA2040
ME16B057,MA2031
ME16B058,MA2031
ME16B059,MA2040
ME16B060,MA2040
ME16B061,MA2040
ME16B062,MA2040
ME16B063,MA2040
ME16B066,MA2031
ME16B067,MA2030
ME16B068,MA2040
ME16B071,MA2040
ME16B072,MA2031
ME16B073,HS3021
ME16B073,MA2031
ME16B074,MA2031
ME16B075,MA2040
ME16B076,MA2030
ME16B077,MA2031
ME16B078,MA2031
ME16B104,MA2040
ME16B110,MA2040
ME16B114,MA2030
ME16B115,MA2040
ME16B116,MA2030
ME16B116,HS3023
ME16B117,HS3023
ME16B117,MA2040
ME16B118,MA2031
ME16B123,MA2040
ME16B128,HS3023
ME16B128,HS3021
ME16B131,MA2040
ME16B132,MA2040
ME16B132,HS3023
ME16B135,MA2040
ME16B137,MA2040
ME16B137,HS3023
ME16B139,MA2040
ME16B140,MA2040
ME16B141,MA2040
ME16B142,MA2040
ME16B144,HS3021
ME16B144,HS3023
ME16B145,HS3021
ME16B145,MA2040
ME16B146,MA2040
ME16B147,HS3023
ME16B147,MA2040
ME16B148,MA2040
ME16B151,MA2040
ME16B153,MA2040
ME16B153,HS3021
ME16B156,MA2040
ME16B157,MA2040
ME16B161,MA2040
ME16B166,HS3021
ME16B166,HS3023
ME16B167,HS3023
ME16B167,MA2040
ME16B173,MA2040
ME16B174,MA2040
ME16B176,MA2031
ME16B178,MA2040
ME16B180,MA2040
MM15B001,MS3510
MM15B002,MM6030
MM15B004,MM5017
MM15B004,MM5030
MM15B004,CH5013
MM15B004,ED3040
MM15B005,GN6001
MM15B006,MM5017
MM15B006,MM5016
MM15B006,MM3180
MM15B008,MS3510+
MM15B009,MS3590
MM15B010,MM5016
MM15B010,ED5260
MM15B010,PH5620
MM15B011,ID5030
MM15B011,MS3540
MM15B011,MS3510+
MM15B012,MS3540
MM15B012,MS3590
MM15B012,HS2370
MM15B013,MS3510
MM15B014,MS3510
MM15B015,MS3540
MM15B015,MS3590
MM15B017,MS3510+
MM15B018,ID5030
MM15B018,PH3520
MM15B019,MA2040
MM15B019,GN6001
MM15B019,MS3510+
MM15B020,MM6010
MM15B020,MS3540
MM15B020,MS3590
MM15B021,MS3510
MM15B021,CH6020
MM15B022,MM6010
MM15B022,PH3520
MM15B023,MS3540
MM15B023,MS3510+
MM15B023,MM5017
MM15B024,MS3510
MM15B024,GN6001
MM15B025,MM3200
MM15B025,EE1100
MM15B025,HS4450
MM15B026,MS3510
MM15B026,MS3540
MM15B029,CH5440
MM15B029,EE5351
MM15B029,MS3590
MM15B030,EE5343
MM15B030,EE5341
MM15B031,MS3540
MM15B031,MS3590
MM15B032,BT5240
MM15B032,EE5351
MM15B032,MS3530
MM15B034,MM5016
MM15B034,MM5017
MM15B034,MM3180
MM15B035,MS3540
MM15B035,MS3590
MM15B035,MS3530
MM15B036,MS3510+
MM15B036,MM5016
MM15B039,MS3510
MM15B040,PH3520
MM15B040,MM5017
MM15B041,MS3590
MM15B043,MM5430
MM15B043,MM5030
MM15B046,HS4450
MM15B047,ID5030
MM15B047,MS3510+
MM15B048,HS3090
MM16B001,MA2040
MM16B002,MA2040
MM16B002,MM3180
MM16B003,MA2040
MM16B003,HS3002A
MM16B005,HS5930
MM16B005,MA2040
MM16B006,MA2040
MM16B007,HS3090
MM16B007,MA2031
MM16B007,MS3540
MM16B008,MA2040
MM16B008,MM3180
MM16B008,HS3002D
MM16B009,MA2040
MM16B012,HS3002
MM16B012,MA2040
MM16B012,MS3510+
MM16B013,MA2030
MM16B013,PH5870
